ID,Predicted_Results
7940,0.17982038729563082
183,0.7028657629524896
8216,0.42836727412289116
4693,0.21637427232408804
652,0.39699574802144255
2988,0.12695340713740788
6421,0.23396310901868964
2804,0.18228235980476293
8444,0.06881794072954574
5091,0.1810280388776987
1157,0.11248602941722129
5211,0.039328709438766894
2647,0.1431333897832902
1455,0.0908270637895897
5163,0.05426187197391647
8148,0.2343383587708621
3750,0.1848077227360392
6506,0.6016313925133857
9517,0.10637937584031548
8961,0.06757775977826452
7024,0.037240352868971795
9015,0.4508019558796317
8211,0.030400525019888956
5655,0.10674312916202176
4544,0.14571573147251188
2385,0.06326809358530786
3877,0.1098733746580075
1015,0.17985942440114674
9631,0.057717840209050957
9930,0.14731398995304137
4182,0.11518616476531598
2636,0.21574191238891158
8688,0.16395186015134597
1095,0.038061728657958156
8703,0.47513360615691796
187,0.2571719578009321
2508,0.1188891045040276
6851,0.2061043832911199
3770,0.18974370974286942
17,0.9112862927905153
5350,0.09102833227272461
4020,0.03300431916453777
1634,0.13507066340508475
122,0.14443740319799164
9112,0.09362877195252109
5466,0.3967343773106138
9653,0.26502123670731037
5972,0.06646123154017981
4868,0.14256983037452398
7059,0.8917912421755877
2291,0.09096112815804253
6375,0.06918583545629069
6115,0.3765970899094093
6365,0.03964912643151889
8550,0.03286089596128643
4931,0.15592469003011236
3100,0.30787164870993844
7718,0.11161178198997161
9200,0.186114165768767
3243,0.13779093550266747
933,0.23427423336122122
1428,0.906665244841377
8308,0.15171237797647158
1091,0.1141711964706925
171,0.338835003330633
8565,0.49491150559238933
4056,0.452527768135417
6291,0.10848838115007317
2435,0.7972681826166075
4627,0.08983539815286908
7990,0.17270307094631449
779,0.017369958031447835
8865,0.14714174934432261
972,0.02215520502971146
1165,0.2692173428464524
2470,0.15789189840277373
9306,0.3585469675574903
6439,0.45430969948669114
4154,0.8518165798407769
4536,0.20801088487072053
4668,0.8503941038714419
1966,0.13900358171912
5272,0.3841008056643845
3338,0.7560006617219851
4920,0.30192198096657963
9576,0.1101072218553385
1462,0.07361933443212498
8461,0.6767215917880044
7452,0.20760572773616226
2202,0.13676906629649443
1870,0.15540332569467916
3448,0.20639981134965601
9258,0.056483620569547706
1351,0.18846241706371386
7867,0.17909978401989002
9256,0.9818243397088317
1260,0.11528623239449355
4039,0.3245285962571859
6242,0.08797118945833887
4856,0.051215389964490134
3246,0.37070029548523953
4126,0.07308728684733111
5568,0.04556911739594542
4326,0.3994492995201373
932,0.05627133437551982
5149,0.13614492176717058
9371,0.2748196662514754
5054,0.12014881620258232
8738,0.06886116918135166
6688,0.11617378066643538
7800,0.20993556324885573
8106,0.1917744956602259
3173,0.1229071754782064
8603,0.0449294342887617
1519,0.09102578395508787
4595,0.08992299941011588
8357,0.12077271972924797
1356,0.12337144080221461
7071,0.177987292219004
2964,0.2542382632140216
8671,0.2016219045453242
7954,0.14945502249865927
7003,0.11440592843265732
7521,0.12619142528152497
9790,0.04589677513165915
4328,0.08945584797636402
8611,0.10233491603198724
9657,0.07141063729476628
8262,0.11017408283644846
8044,0.11523754316516693
7033,0.1367894887200556
1249,0.03387381750887175
3015,0.45800243461290124
5891,0.15144601551768053
5101,0.08789677763231767
5052,0.24501480285474866
6811,0.4251793132853477
1474,0.07581561751557034
9809,0.2457298624902724
7400,0.2828786208991021
3954,0.09668158989406982
4724,0.1363832895974198
6911,0.2530802174503571
644,0.21388395389424786
7685,0.17691463912048952
8535,0.03642510259504825
7567,0.1975976098739044
4950,0.07425468288833391
8177,0.16892272806115102
2834,0.20727898409391138
5566,0.10294666266978593
8483,0.13719481377098747
7247,0.0513861327476134
7122,0.1124120554613657
1856,0.340354946397825
2728,0.05283954098524967
815,0.0524361015509418
3739,0.31711448426797334
5486,0.030358890971093885
6907,0.1589728232599441
9293,0.19762162712400486
7440,0.13941574179631286
7650,0.08365876139426623
4255,0.05961202239030516
3816,0.17243064212530024
882,0.6624835317721249
9155,0.07967228296114773
7657,0.1330226863617592
4064,0.26324886008776943
701,0.28189388806221466
5200,0.05626403130864494
5001,0.15718471034587167
6177,0.20598955610779252
4424,0.19633713639032707
999,0.11857557218037161
5706,0.20253330796691182
4930,0.08034728829069611
8074,0.10469009034947319
824,0.17204748772303324
6277,0.4442241941580508
4463,0.03411482752869162
337,0.12143951359232719
1532,0.03191937393403599
3374,0.1052288844060259
3441,0.43212693023616566
2167,0.1460119096739541
8669,0.1492526241175988
8272,0.04406199463838085
524,0.13432811810216003
7790,0.2353319993156531
3641,0.3311399380640795
852,0.22166436626872243
6684,0.45094499764021867
4759,0.16425550957271243
8013,0.01733602134929016
7292,0.1254769365108629
5223,0.15165029909575065
7384,0.10000895106953317
633,0.13893434604992705
1054,0.5096682604122722
7436,0.9765469867131041
7845,0.04308107043077547
7843,0.33193739565711455
5046,0.7359912968272554
1113,0.17639593712752516
7623,0.4924560880321817
3679,0.06844647489456299
40,0.08166180770248728
8872,0.11154552793520207
372,0.05986941611569522
7149,0.019409033223086715
8854,0.13967863156351004
6436,0.12731321233045026
8156,0.05063481538632913
6550,0.03973303279171496
3449,0.14822561740041262
7522,0.23211931341288147
7538,0.15784820185080806
7034,0.13011307044147064
8492,0.10659168643836599
3382,0.6428232754767975
8608,0.1575876126222463
573,0.03116993467887988
1851,0.0365935174881426
6388,0.29582493612745114
8910,0.09496288532217687
8196,0.7622641456232545
6091,0.0529530992292056
9451,0.3374789990604986
4279,0.22221578529744315
8945,0.1286435981667892
204,0.09512826517482947
9903,0.07220760358831914
8698,0.16342933212112504
8599,0.2276264652043751
4283,0.5183070218723577
3736,0.10883084917411592
9017,0.03640242063149066
983,0.023465951082555597
5209,0.079381444813018
7817,0.12730826616488133
9111,0.1943771830667434
8467,0.2478624605664525
9314,0.2442528818137006
9443,0.03976671484063346
7901,0.48853259836790275
1872,0.08704922036894618
1112,0.5465769499938831
1320,0.27616440936321285
1026,0.04325880938049411
6881,0.08430330452569942
6608,0.4645939937870167
93,0.13022994587163353
5451,0.11071253937701167
8935,0.17049039125311102
4910,0.2288318012755036
1426,0.2701957450475551
2460,0.8410196109322924
1625,0.04915639636067726
5608,0.9418284768910672
674,0.07355591421785791
3149,0.2091935501345078
987,0.2215056205422237
5775,0.11401185039785025
5354,0.16354547197332447
7103,0.23177426674939056
8184,0.04505188761110517
6486,0.08655908817949363
7055,0.06763410228897217
7999,0.8207032409084957
2619,0.1356489746135964
5186,0.457000177572529
986,0.09584855774866381
9945,0.0875919070709549
5015,0.09367531196382181
2179,0.37594286339605193
8784,0.11551369575941021
9384,0.033680419443600014
8164,0.5379007587688354
9754,0.3113385609700957
2459,0.019819902334320974
8727,0.29087031964288046
1424,0.11037884413796412
1544,0.11963793264751746
3661,0.04389962969982338
6279,0.1156698063598076
5919,0.1905404877348337
797,0.4399815640714803
3636,0.16315309219455892
4946,0.12026670905817104
6635,0.2748503974760787
2825,0.15405509038109336
8175,0.11374523279749242
3495,0.17370627830459515
8991,0.031082960289405225
4478,0.6186891634817632
630,0.10254644296711968
7594,0.1497825613809597
3685,0.12086763613434465
900,0.07972389505758787
9287,0.06772511961497608
4198,0.8872011948332373
6391,0.19812186966700215
4175,0.9658168441863484
9464,0.06626436970445952
3231,0.029540516592770093
3563,0.09053277233779958
5679,0.13355332605638232
534,0.09485149457390916
1865,0.3115898117346596
3970,0.0794149382646209
3768,0.12013852080502828
4481,0.1532911717785997
3628,0.1541754689217147
5651,0.26478741073281126
3114,0.03915593519799674
5977,0.20850761239726212
8201,0.49519711352511786
4262,0.11932296618060445
3808,0.1642661612797506
2831,0.20891420858509732
9828,0.021029230035004697
3437,0.1247007961490348
1885,0.03751907679107225
1880,0.11959038215581586
2608,0.07088884184976972
8247,0.02267184523678476
2483,0.25175097871675034
6256,0.9197067122259678
3404,0.18452014715431006
4525,0.11083135271016091
3335,0.04044139699689919
8277,0.08286318831098276
6073,0.0822492514437903
9065,0.2386445164265336
2443,0.031927570331944974
4484,0.36484704656741024
47,0.07849586270182067
345,0.053769924916026716
844,0.18567740715587025
5710,0.18553056298055867
1109,0.10867497788870562
9768,0.12547139288427833
5043,0.0739015291825249
6755,0.08645705647440663
5035,0.05182710905069191
6417,0.12163337904278192
299,0.17204229261500642
6246,0.11078832759275485
6166,0.764227674084272
2539,0.10443446026003644
6963,0.19749196867989244
5260,0.43391899370243475
7030,0.30309117914678424
8681,0.1661087789548966
6830,0.19512645004887952
3898,0.2179991766939679
8111,0.18086005915191494
763,0.16302115721863222
4025,0.14788190054724096
2010,0.6823268112613057
7777,0.05401619695374439
7761,0.09147315188305775
1595,0.11826476643901496
9998,0.09361360753186507
1162,0.24510331453267525
1331,0.06393341532755156
4707,0.17103827175276276
4641,0.3430180496718372
3106,0.03644376771033011
4393,0.4087282667912003
8257,0.49304145142850364
1233,0.3815598012960533
3797,0.062471848931021194
9168,0.0934857021507502
3907,0.19102792359455978
3620,0.2111409055693278
5873,0.020982419762574825
198,0.11721281505808336
4552,0.20004083051957827
6191,0.26718061864562803
3989,0.1289630738439291
3358,0.0927928812187376
1957,0.18525634661063298
4361,0.03555119469732633
7939,0.11629916557184397
3482,0.03684468190710452
5406,0.14316415331746132
9174,0.15937903493008362
5925,0.0854181568273574
9103,0.5514840842443615
3366,0.9101848831636937
8185,0.3673585749314186
8188,0.11055969165518212
3201,0.0802639818139937
8695,0.2855792180436882
6112,0.06779817611223916
4394,0.15163689625140947
6613,0.3619628649778658
3396,0.12984551641694939
4048,0.06862756086073776
9724,0.19625981259884526
9457,0.1335367736009214
1334,0.36471818075211354
2169,0.8602474034838441
7993,0.3162521555103836
2683,0.06533520123381335
1057,0.06908953128236218
335,0.1592384505478149
2663,0.23254704935529313
7524,0.08705921988983928
3033,0.25505529814587397
3058,0.14662254413751147
9917,0.11409193773361921
4109,0.35078787465668887
3383,0.11243880717920048
5534,0.2060670286053511
5758,0.07555418316060611
5825,0.3992328281500287
3297,0.16237101800756243
495,0.1741001238229373
9528,0.1356191710122277
2934,0.5146912526316754
7301,0.363660682517099
939,0.1517314982220829
1643,0.2880694777873903
7412,0.20277434248705664
2203,0.07413665444890492
7062,0.1982445433989107
8186,0.3095568337105309
6426,0.20746946536653965
4234,0.2130399948547423
9448,0.1566677336893532
6719,0.17343376282803302
6450,0.619035527198295
5063,0.17192829667275214
2366,0.13915088854354127
2638,0.17630840423383748
4745,0.5121866315315898
4301,0.2109472390951026
447,0.18442476974989488
1170,0.13725519380401463
5633,0.2895045530854615
1533,0.060881181605360477
623,0.1097854943956286
8449,0.43194934400721147
3737,0.09091205932955859
4357,0.3312515961857083
8582,0.09662267502358961
5966,0.1057679387095927
7290,0.16081376951574416
6952,0.17460295585377847
514,0.1815404770880309
8566,0.4287624481841323
6424,0.2918603803460651
1775,0.03293192732950178
4177,0.2888191958397166
5170,0.06140166595834905
7005,0.1925298191924843
9498,0.034093512380461315
8435,0.15665411802529522
3285,0.41694967402695104
8091,0.16339781759971664
8730,0.47979755105402216
9602,0.07619509385870113
578,0.024588246611516023
3497,0.0422648760088202
3134,0.23675181060276695
1894,0.0673782437267971
2568,0.09573219439597538
7542,0.021044160423700616
6709,0.06526631273914715
5092,0.21039226819187584
6726,0.36693789035203517
2646,0.026929030986702473
3541,0.2489803001434327
9428,0.28406155869738714
5215,0.12574297002648444
8866,0.06378693656092556
2028,0.8914226251410778
3486,0.2216465229554343
6452,0.05652607244345334
3443,0.12168753000746306
374,0.08859995565320461
1222,0.1410857070204982
6567,0.17088096913423279
5370,0.43801822350593805
4220,0.10294984594125188
9708,0.16191133054973164
5668,0.032645725335852874
3933,0.06295988782057658
2307,0.19046080155426634
5834,0.5859906472563997
3944,0.10764064856601034
3966,0.16140819297703582
567,0.8873893271346543
4943,0.1724837244878846
7721,0.05680650123830253
5716,0.018519273901101283
5471,0.1331205296931258
2127,0.0771777607313095
3866,0.05509969330768748
7626,0.20678214667497785
866,0.0517445077920016
8442,0.11508978750872928
9354,0.04978332999458049
5085,0.4302459228197353
139,0.728880067563105
8906,0.0936280854481311
5777,0.3624971809227428
5585,0.24871141809175376
2545,0.07982328868027316
2560,0.20216598931598187
9408,0.0847633390513089
1020,0.2128236180219184
2813,0.520917879508958
3416,0.23408884714537492
3983,0.21786288409372212
1115,0.8508044727982137
7151,0.2030377645339899
5401,0.1496415529541026
5843,0.13419519972558627
4625,0.15299794904364386
5132,0.2550575222135399
9368,0.37741625132716405
5106,0.8146436835895822
6060,0.06080074042316678
4200,0.2603388319719417
218,0.11926307893799075
6762,0.07874312335406468
9434,0.03839726103871721
3719,0.03287784434099791
2465,0.22781503710037435
706,0.307610427665757
954,0.17719276831699293
4366,0.09964401776864529
6545,0.31210509163065714
4149,0.060200194304406415
1667,0.266971424706925
9975,0.1159599036984157
2092,0.2857729584675981
4442,0.10501406503115619
817,0.03430686083566578
7888,0.06560606257269742
8345,0.8980111540707795
4302,0.10404451269611048
7829,0.194995721856932
8549,0.36356306488490336
7709,0.14136050418007115
1374,0.6201795156868402
5629,0.1652958609068566
3277,0.7398806453115371
7537,0.16148671109436782
736,0.1362441883291914
8596,0.2278855792650107
7491,0.11148742326616377
8605,0.051478687171065206
2525,0.10512566107322352
1209,0.1827311766316832
1699,0.5805458165976004
5071,0.1277220108512074
1844,0.14268931205345536
9633,0.3499032002024019
4995,0.15415483673796682
8699,0.17458011675168084
7831,0.06639003255210991
3575,0.13392407620882832
757,0.054512445568938715
6271,0.1108689912903858
2190,0.2543287345682918
7078,0.10104708682562265
7489,0.40217754209329515
9283,0.21643198172824002
5273,0.5471311007820835
1676,0.026389974200184557
1502,0.12626686534707468
1798,0.4483303508264754
115,0.028857385301612797
1770,0.08820171605601794
2712,0.03256835597567825
1034,0.032502115893711915
8265,0.1056591355088828
6957,0.14943839272527698
7633,0.2863433982465268
195,0.2076655002067489
3211,0.44749781750414297
7588,0.25168339713629806
680,0.14460433996268035
9190,0.11055673469638883
1264,0.36803135589233843
133,0.1453568324463724
4392,0.1894906034030596
3530,0.07054366852999133
3793,0.09074521987386462
5961,0.21059565208568284
2664,0.1514039117526545
6664,0.11098595038579899
1448,0.37832143831227516
3993,0.21120945780080766
4621,0.07499324867983452
5603,0.2128741294051274
1093,0.16351729129472503
2500,0.9237767131068102
357,0.06731183309042335
9546,0.27074396403850326
3571,0.5705276347140871
5690,0.24248121266311634
2538,0.10166105399614957
679,0.11470052005908389
1622,0.1242761557464649
3381,0.13356289253245468
9400,0.11533063943359109
4224,0.49305333793673195
2572,0.20243431821244257
9530,0.15892725365545401
9732,0.1423956351136222
6980,0.318361143926863
8080,0.061757168716141744
6959,0.07078958933234356
6047,0.20667672997283904
5544,0.1326465484269351
8895,0.1974014882573863
5492,0.06527758231077813
846,0.6201450636861807
48,0.2652793334352031
9526,0.42976985768808046
8538,0.1641316220287266
100,0.10637770874416135
8042,0.988060243231518
2867,0.1099332879571207
4656,0.0549498315565008
1275,0.13124570162571383
3460,0.06252632024998463
252,0.041916682311958824
905,0.8586727959992043
6040,0.05790036598138496
3587,0.7600960184856165
376,0.19040543030333398
7421,0.275086652128786
1764,0.2130640647814461
5857,0.06822317998625937
2802,0.13945007301390838
8644,0.1975737295269373
7797,0.04643886434117317
4973,0.41842698184372684
6269,0.3424312268229429
9838,0.0976202567799739
9993,0.027354407816538154
9327,0.13149370165011035
6561,0.05758494174750078
8562,0.1164001576990233
3283,0.14791726574973493
4604,0.0318467729838985
988,0.269617309442825
1128,0.2838979363736098
795,0.10459054268178819
2742,0.1336337387466368
7947,0.31870629245029164
3085,0.050477879120990846
5412,0.0648101116373982
4822,0.15331048651978657
9697,0.10026285021296598
7309,0.45531752538640335
285,0.021011872471020564
5355,0.09121304437103846
4685,0.041646283879730524
1434,0.30317047234224587
9593,0.42231002597916617
8031,0.11513665129144889
1220,0.21908284912629694
1743,0.9020435925737523
3555,0.03418927430983789
4230,0.09183565811657515
3081,0.07336827928818128
6850,0.17524539801086805
5198,0.19156619464588073
6192,0.023371984231482325
6435,0.5415873343269255
9854,0.0994403365390287
9026,0.0615994251909836
2201,0.10989793472962837
981,0.4010729921189269
7879,0.06809580638425386
1098,0.05379145540913855
1593,0.12689151188671208
6314,0.26085765600535904
1172,0.3390446740998713
4548,0.20106822701337498
6581,0.1437870308981034
1416,0.09544324733016224
2067,0.20573398388094796
8204,0.1260403994381371
1505,0.037857867930721496
3703,0.06977715677133002
1152,0.06634148334385352
3986,0.03888787175666632
8808,0.29527910709002964
4780,0.923539462446756
4097,0.0759416313374257
3985,0.03508330563028322
3916,0.2764909013888128
7674,0.21401563060750847
1175,0.5704711998281639
8053,0.09916606107576048
2836,0.0565090553568132
1385,0.13153692541903836
519,0.36442513889850736
4589,0.2937754364787461
3735,0.2224456866646301
7504,0.268408328538262
2972,0.07572010842222653
8046,0.13714412219128516
8709,0.4998199617592509
8050,0.8018513150008817
7989,0.33200434291755326
4603,0.1873424776968971
7924,0.11476035561884425
2751,0.6133538309977024
2360,0.202664853978672
4916,0.11713219224971107
8908,0.1205831978687348
571,0.04846142700542494
8374,0.046125548873479784
1370,0.3731183255308148
6969,0.6246484700451278
3233,0.030843911669762098
7950,0.8384130389667516
1842,0.2607206849228181
5172,0.052237385365165104
6639,0.1385663092156559
1512,0.16388752261404835
5210,0.15610861474622656
123,0.11672309818335594
8802,0.4725010820351805
8680,0.08973081550049498
2951,0.2541292132051333
3632,0.2484117509708627
5347,0.1316290755821276
4416,0.0369029402641575
4228,0.13426226077114814
7403,0.04994295387963908
7839,0.15439009501013767
2087,0.1600665162050606
6838,0.23252392287874168
6161,0.06588136378632471
8536,0.14175224244636467
5438,0.11937902566254398
9628,0.22849472373848217
4259,0.037229627605275595
6089,0.05229070159683122
2468,0.07165406437129039
6675,0.11822289704490362
7205,0.24658258231364372
63,0.046632087334689584
4553,0.12802381227113052
6637,0.023332337643131213
7683,0.019041698001104904
163,0.6534064571926166
1040,0.1625440752074686
9050,0.09297111856607228
8903,0.08254358877475156
8720,0.1049135906275774
8233,0.06477812599050799
6030,0.25278025007218435
6344,0.4217896003717101
6657,0.07240838356493275
3991,0.04223202454553929
4028,0.07481261138866868
206,0.09733470951108936
3101,0.13560736587865752
5859,0.1510428207401056
7133,0.3224808525862609
6491,0.04414147568703778
4712,0.2023458878505696
1159,0.8139534231360754
7992,0.2223557870272855
4777,0.11827251931595704
1736,0.22041638971332747
1160,0.14610638146291144
2062,0.5309871464012582
1439,0.7893838378458052
5667,0.15588088945761755
7212,0.09450923250008351
5430,0.3044818040039252
4465,0.1432301713743538
5898,0.26759723909689137
8187,0.06475364143024945
1044,0.03481843644829677
4119,0.024762999518283216
7208,0.03313649892521127
2497,0.39521651366653815
9678,0.0728213920355146
2939,0.06686451583788894
4728,0.06780955857525428
6614,0.051204900639945206
683,0.3190412715932835
5897,0.13067331710262375
8884,0.25362410194780943
1352,0.806593724953131
3003,0.22806382591384575
2312,0.11622022058928753
2992,0.6181343942088766
7468,0.16908996738887097
7782,0.26102336311213087
3433,0.12121260845988992
7886,0.16325956822421794
8288,0.09317409262548199
549,0.05582891594535914
1338,0.1292048577812079
5288,0.06706873409064676
2337,0.15080593970278447
6825,0.0684559131810536
35,0.056450902915621166
6065,0.2294016675327001
9480,0.025207695009567845
8543,0.14646063156100117
3510,0.11237250009842382
5407,0.6777946048551546
5169,0.08943380342250158
6625,0.3807695832681702
1355,0.39970206657188234
516,0.055451199524194104
885,0.3278822573351544
2954,0.03936482991711955
9188,0.1174896234193592
5862,0.4051335542633295
6170,0.06171739603257921
4593,0.18955556759178066
8943,0.06647564217908318
4260,0.8085017019443114
7962,0.10480183013133564
6243,0.5604379607047939
108,0.271002097619146
7670,0.09284134147679093
3408,0.05717991463482998
2305,0.08299509191613152
7642,0.02462659721053484
9409,0.2364542889153402
1193,0.15202824301149967
8367,0.14107353890067922
8693,0.03101709815402987
8372,0.10615643890949518
2698,0.11289611696580376
269,0.17809366716710953
173,0.5321553993858252
13,0.19556754491350448
1675,0.3814856858021391
1470,0.9926603736658528
5975,0.2760958209229613
9469,0.21030274079678052
7211,0.07813330958814818
41,0.1746174818796161
8685,0.09611736774332003
3884,0.14867698201514765
6306,0.0635079954855825
5143,0.2971429232804155
8384,0.155593897601535
5364,0.41594869625601283
9466,0.3717987944795628
9260,0.10330630289992859
3212,0.199333472902239
2901,0.7283194347173819
6519,0.3912302421580114
4007,0.12314743419481007
6007,0.06899583812165548
9251,0.12366857928760099
7036,0.08412769389444053
6671,0.25584768476498426
5261,0.09255941307802433
6303,0.06748017690686348
1399,0.2499779763980294
6116,0.1999664632930909
8264,0.024945786316934247
290,0.02730422329140207
1302,0.06845972745339461
8112,0.09769799855325581
7795,0.06357669091011807
8524,0.41868559416951073
9795,0.045555387707931806
6955,0.11360362637580605
5689,0.07492584770094995
870,0.17365372111155683
2842,0.06120943776946273
4540,0.040260314009473705
1433,0.16143017825766287
2505,0.44368582928316036
5421,0.12358002729516596
6920,0.132879357798248
5379,0.05956448524203457
913,0.32298610062561534
8735,0.39801371078148357
2981,0.21991609803377524
4891,0.11709556637784299
262,0.6992629761728821
7903,0.06783269707850434
8076,0.19754943313632775
8682,0.09823363446167867
270,0.21331732381708315
1195,0.05228458260549369
95,0.07224484391967854
3831,0.015441541855697743
2956,0.3689652384938884
9082,0.22281366298773614
5535,0.039990562472001064
2596,0.153064679416956
3911,0.32737224437498097
2790,0.5384013006117975
5656,0.2931631491719944
8974,0.111440890180803
3913,0.10463754167835376
2122,0.060624936111051034
4305,0.12170898474425415
2611,0.15898378292779256
1200,0.13608579817744387
3603,0.04441366324061707
8779,0.10738501253718634
9459,0.23461294307543173
5469,0.10590935264673826
4354,0.14163247549520178
2164,0.08709957172583481
1906,0.12104091964609119
8900,0.09608966610600704
8679,0.15790921483782872
2407,0.0671406000348542
4897,0.1650554886421763
4727,0.5534025482910088
2707,0.049538740605718765
7922,0.1081676586258689
9394,0.1943561748830713
5241,0.17124902431495015
8212,0.08322209737638885
3629,0.37529987584629576
2412,0.04504511190201448
2945,0.04349500002463882
6716,0.21301015692611724
149,0.3576646992465916
1718,0.16005279639906927
9257,0.21703119226520498
3658,0.038899230364640394
6640,0.03319271340626288
4422,0.08670323436556246
3325,0.3452259044416174
702,0.2106322063204163
9779,0.24412459670790954
6159,0.20854182325303738
4862,0.17000355729974387
1094,0.14405269816862226
3050,0.06253879215890508
860,0.652073823567827
4293,0.21659764425448946
7451,0.09881168982401628
7590,0.1389222539816246
9051,0.07814043805025231
5180,0.038229882153273456
3969,0.23877640447604156
4518,0.2561824954094363
7410,0.11620447006236263
8851,0.9602153692748762
276,0.040537073311055535
9983,0.32926723256397605
5880,0.052465573000576984
5363,0.24177416975201915
4387,0.4320352307579125
4788,0.2059734458714655
3798,0.15621006868562448
6208,0.07309047818988268
5403,0.039960049182833725
301,0.10829518269456906
3356,0.10560034203378756
5497,0.22228323880598275
5562,0.4763293597108068
8385,0.0299166984125689
1229,0.07228575836739223
188,0.15729842790133824
3037,0.16374435062702328
3367,0.0878252956787623
8401,0.11121340477538323
3644,0.48711363516854495
5076,0.14951962548556386
354,0.021471590174603743
6249,0.22625232700308046
1816,0.07908087308869521
4664,0.14647377454312796
5841,0.04498547765845177
3464,0.455633183880724
2811,0.0766717387162564
5704,0.3137710076749466
5302,0.09195237797289182
7123,0.6413052878779136
6976,0.20222421274192848
2069,0.13845790047538256
2959,0.02178414670577135
5455,0.18253903024603188
3406,0.11909486676345313
4570,0.155938796357301
4152,0.31643361772572787
1004,0.16430744860125462
4620,0.520890576942859
4542,0.11033775281368163
5286,0.3348962811734232
689,0.7352763612971078
8469,0.07178414707450982
6861,0.27239133282117983
3614,0.09483490332086726
9651,0.018308959780713195
1295,0.10172511977968517
9673,0.02944121158554595
2450,0.639588849028585
5463,0.31852711243041554
5383,0.22472647193312723
8040,0.08078006389445057
2153,0.5431619216541276
8060,0.043204574307591455
4961,0.02439655641137463
6699,0.1382390898188353
2290,0.12810839181271194
9499,0.16939983091626074
3664,0.22423733229838289
1791,0.1631082647378416
2542,0.9916302431100035
6764,0.895449820127168
9532,0.41268990234381286
326,0.18059887849184025
7548,0.08013690301152702
3392,0.28495208643730036
1895,0.6499622006606629
8383,0.1222636549975647
4596,0.42620917034116895
8337,0.31115724400788386
5086,0.4953418614765951
5309,0.12937709523181506
3565,0.6288815230597711
4067,0.10034701616013628
5984,0.09577088790961719
5429,0.12360454827865248
6355,0.8877421029368424
6539,0.03841874413697333
2942,0.08236216106059546
8347,0.4869263333796147
6225,0.05247284993613526
435,0.05156950339764581
9292,0.15087321468727302
1802,0.17814437814336617
5237,0.25195364784707003
8776,0.12201413329461587
9450,0.028035831304445424
3858,0.34590548442021657
3961,0.3757507902941104
9863,0.02951750420045866
5437,0.24718146286761772
9020,0.06813531353020821
4991,0.07813797136382222
9284,0.16473639146572155
5676,0.07830001352428484
9525,0.19810678504226714
