ID,Predicted_Results
3592,0.0047550080344080925
8739,0.013221988454461098
4614,0.10530566424131393
2897,0.003951950464397669
1571,0.015923747792840004
1477,0.0010640115942806005
6252,0.0372002087533474
4639,0.30750349164009094
1725,0.015829918906092644
5465,0.4086279273033142
663,0.0005859664524905384
255,0.355270653963089
620,0.009160949848592281
9996,0.0018753863405436277
2540,0.8487558364868164
2258,0.0033012183848768473
7940,0.04108017310500145
183,0.8249139189720154
8216,0.4047027826309204
4693,0.0374465249478817
652,0.7300918698310852
2988,0.010860797017812729
6421,0.3412303030490875
2804,0.004678974859416485
8444,0.008821380324661732
5091,0.07515635341405869
1157,0.013161318376660347
5211,0.005429798271507025
2647,0.004722135607153177
1455,0.01587698794901371
5163,0.005393259692937136
8148,0.7926503419876099
3750,0.09763828665018082
6506,0.46892213821411133
9517,0.019233867526054382
8961,0.008597430773079395
7024,0.0026221841108053923
9015,0.760586142539978
8211,0.0011236463906243443
5655,0.08377198129892349
4544,0.18754351139068604
2385,0.032889947295188904
3877,0.016909530386328697
1015,0.008901521563529968
9631,0.008142011240124702
9930,0.05149490758776665
4182,0.0019801720045506954
2636,0.6604830026626587
8688,0.016281340271234512
1095,0.009698007255792618
8703,0.4011513888835907
187,0.5600266456604004
2508,0.016712240874767303
6851,0.06057072803378105
3770,0.13297922909259796
17,0.8170295357704163
5350,0.04527253285050392
4020,0.0036119765136390924
1634,0.03122635930776596
122,0.0475480817258358
9112,0.019205797463655472
5466,0.46238973736763
9653,0.03621622920036316
5972,5.229045564192347e-05
4868,0.01614324562251568
7059,0.9824432134628296
2291,0.20857961475849152
6375,0.010777270421385765
6115,0.7183876037597656
6365,0.005598792806267738
8550,0.00010637518425937742
4931,0.008811408653855324
3100,0.19696290791034698
7718,0.06727764010429382
9200,0.09901171177625656
3243,0.24025775492191315
933,0.10360655933618546
1428,0.973199725151062
8308,0.05434991046786308
1091,0.07679358124732971
171,0.13123819231987
8565,0.7582109570503235
4056,0.20984216034412384
6291,0.004050364252179861
2435,0.9864524602890015
4627,0.002464625285938382
7990,0.0062255216762423515
779,0.00022519637423101813
8865,0.036349404603242874
972,0.0009377496317028999
1165,0.019212430343031883
2470,0.0024732642341405153
9306,0.9154127240180969
6439,0.6942445039749146
4154,0.9252491593360901
4536,0.0192065741866827
4668,0.9948830604553223
1966,0.03142938390374184
5272,0.10867684334516525
3338,0.4187920391559601
4920,0.1920141577720642
9576,0.8807032108306885
1462,0.0023511170875281096
8461,0.8560477495193481
7452,0.11109898239374161
2202,0.2893141210079193
1870,0.016102157533168793
3448,0.01788737252354622
9258,0.013686581514775753
1351,0.007997775450348854
7867,0.016160346567630768
9256,0.946810245513916
1260,0.03834420442581177
4039,0.20745410025119781
6242,0.0051316977478563786
4856,0.001077776774764061
3246,0.44529926776885986
4126,0.011570003814995289
5568,0.0012503648176789284
4326,0.07427792996168137
932,0.0032073017209768295
5149,0.044140659272670746
9371,0.6409639120101929
5054,0.11156874895095825
8738,0.004855133593082428
6688,0.057053759694099426
7800,0.002460627583786845
8106,0.0993540808558464
3173,0.3368392884731293
8603,3.383588409633376e-05
1519,0.05529286712408066
4595,0.03437725827097893
8357,0.03309851884841919
1356,0.003800027770921588
7071,0.0057665202766656876
2964,0.162070631980896
8671,0.021241968497633934
7954,0.08519517630338669
7003,0.030361361801624298
7521,0.07917452603578568
9790,0.0062742773443460464
4328,0.011109664104878902
8611,0.02700875699520111
9657,0.0014069069875404239
8262,0.011089508421719074
8044,0.07482465356588364
7033,0.03426453843712807
1249,0.007737013511359692
3015,0.13116881251335144
5891,0.38756826519966125
5101,0.01972082443535328
5052,0.03856063261628151
6811,0.7421882748603821
1474,0.10670856386423111
9809,0.09447053074836731
7400,0.5848710536956787
3954,0.0003660810471046716
4724,0.1200176551938057
6911,0.7934879660606384
644,0.7124241590499878
7685,0.015781220048666
8535,0.004956562537699938
7567,0.15338023006916046
4950,0.007410498335957527
8177,0.01728404313325882
2834,0.007318506017327309
5566,0.3023013174533844
8483,0.17413102090358734
7247,0.10880956053733826
7122,0.008892375975847244
1856,0.009668517857789993
2728,0.00021199346520006657
815,0.00532424496486783
3739,0.04123365506529808
5486,0.0027275830507278442
6907,0.08224435895681381
9293,0.004480300005525351
7440,0.10627780109643936
7650,0.024772653356194496
4255,0.009891659021377563
3816,0.0045719388872385025
882,0.7183203101158142
9155,0.0009225598187185824
7657,0.0044032433070242405
4064,0.38569581508636475
701,0.05647314712405205
5200,0.0038562847767025232
5001,0.24775901436805725
6177,0.6943178772926331
4424,0.11903049051761627
999,0.04802932217717171
5706,0.02571726031601429
4930,0.04684584215283394
8074,0.015026233159005642
824,0.004995107650756836
6277,0.2095031440258026
4463,0.004336104728281498
337,0.037683818489313126
1532,0.0003971354744862765
3374,0.020743675529956818
3441,0.24275031685829163
2167,0.20838987827301025
8669,0.07398401945829391
8272,0.0007290734210982919
524,0.04074390232563019
7790,0.23329848051071167
3641,0.11354424804449081
852,0.02106940560042858
6684,0.3274422287940979
4759,0.0012535445857793093
8013,0.00040206126868724823
7292,0.03976154699921608
5223,0.02791254036128521
7384,0.17835718393325806
633,0.09396181255578995
1054,0.07985442131757736
7436,0.9993020296096802
7845,0.00023020691878627986
7843,0.19757969677448273
5046,0.22912579774856567
1113,0.1970185786485672
7623,0.405044823884964
3679,0.03816085681319237
40,0.00756586529314518
8872,0.00430979672819376
372,0.07288368046283722
7149,0.0003542856720741838
8854,0.2524124085903168
6436,8.441840327577665e-05
8156,0.00028292040224187076
6550,2.1231608116067946e-05
3449,0.10096022486686707
7522,0.03824632242321968
7538,0.04948792606592178
7034,0.017743445932865143
8492,0.008419511839747429
3382,0.928724467754364
8608,0.05380917340517044
573,0.0003208676353096962
1851,0.0023828584235161543
6388,0.3134807348251343
8910,0.0055549670942127705
8196,0.961728572845459
6091,0.02708974853157997
9451,0.36669623851776123
4279,0.12416933476924896
8945,0.004230203106999397
204,0.044547002762556076
9903,0.004010163713246584
8698,0.1038113608956337
8599,0.45853373408317566
4283,0.07584427297115326
3736,0.043159119784832
9017,0.0017460761591792107
983,0.0017411734443157911
5209,0.02970155142247677
7817,0.011285865679383278
9111,0.009027345106005669
8467,0.004808337893337011
9314,0.03260644152760506
9443,0.000468725134851411
7901,0.5689883828163147
1872,0.005277893040329218
1112,0.7700397372245789
1320,0.18137311935424805
1026,0.000667013053316623
6881,0.17235325276851654
6608,0.0771840363740921
93,0.08388745039701462
5451,0.004736512899398804
8935,0.10620762407779694
4910,0.0032248194329440594
1426,0.03304152563214302
2460,0.8545148372650146
1625,0.18834544718265533
5608,0.9878605008125305
674,0.026251647621393204
3149,0.1045304387807846
987,0.09762805700302124
5775,0.006667585577815771
5354,0.04978480190038681
7103,0.28891298174858093
8184,0.0003811245842371136
6486,0.017783405259251595
7055,0.00021362707775551826
7999,0.9431790709495544
2619,0.05896590277552605
5186,0.43935906887054443
986,0.0066970582120120525
9945,0.023666134104132652
5015,0.14719544351100922
2179,0.24801331758499146
8784,0.026537951081991196
9384,0.012215875089168549
8164,0.855309247970581
9754,0.37744036316871643
2459,0.016940496861934662
8727,0.11567860841751099
1424,0.017988426610827446
1544,0.004590508993715048
3661,0.0006744128186255693
6279,0.03592268377542496
5919,0.34336912631988525
797,0.5291723012924194
3636,0.26067718863487244
4946,0.004796240944415331
6635,0.2008058726787567
2825,0.12705259025096893
8175,0.02066359668970108
3495,0.25479045510292053
8991,0.0011065076105296612
4478,0.7789918780326843
630,0.060061294585466385
7594,0.009557674638926983
3685,0.002277425955981016
900,0.0018971989629790187
9287,0.01489077229052782
4198,0.8220029473304749
6391,0.11943064630031586
4175,0.9892890453338623
9464,0.05906248465180397
3231,0.0001405156363034621
3563,0.027875356376171112
5679,0.27225127816200256
534,0.22102102637290955
1865,0.05103674903512001
3970,0.0019273958168923855
3768,0.06008188799023628
4481,0.047449588775634766
3628,0.003901482792571187
5651,0.5617818236351013
3114,0.003161938162520528
5977,0.5146209001541138
8201,0.91581130027771
4262,0.012899945490062237
3808,0.05299700051546097
2831,0.010923965834081173
9828,0.24582967162132263
3437,0.028997914865612984
1885,0.00047674233792349696
1880,0.1324281394481659
2608,0.0314328670501709
8247,0.005186919588595629
2483,0.30176687240600586
6256,0.9939275979995728
3404,0.19921955466270447
4525,0.006213266868144274
3335,0.0015970529057085514
8277,0.01061527244746685
6073,0.0018266646657139063
9065,0.5060592293739319
2443,0.0025363557506352663
4484,0.9100841879844666
47,0.012126709334552288
345,0.0028760184068232775
844,0.1877726912498474
5710,0.10642720758914948
1109,0.05708914250135422
9768,0.14050103724002838
5043,0.07531866431236267
6755,0.0032748186495155096
5035,0.04420829191803932
6417,0.06932796537876129
299,0.025394001975655556
6246,0.03494188189506531
6166,0.9946849346160889
2539,0.14880217611789703
6963,0.03264247253537178
5260,0.656647801399231
7030,0.1230640709400177
8681,0.012071679346263409
6830,0.0329008474946022
3898,0.03699178621172905
8111,0.17549225687980652
763,0.06364656239748001
4025,0.007666607387363911
2010,0.9094472527503967
7777,0.006714419927448034
7761,0.0050338273867964745
1595,0.042532436549663544
9998,0.01722589135169983
1162,0.9139552712440491
1331,0.0010332848178222775
4707,0.09785615652799606
4641,0.041734300553798676
3106,0.002199993934482336
4393,0.24065765738487244
8257,0.6573358178138733
1233,0.9603797793388367
3797,0.0006195483729243279
9168,0.0009597620228305459
3907,0.00862499326467514
3620,0.07192114740610123
5873,0.010691977106034756
198,0.017677471041679382
4552,0.08892706781625748
6191,0.44570639729499817
3989,0.0056436373852193356
3358,0.010767513886094093
1957,0.31011179089546204
4361,0.0016579065704718232
7939,0.08071670681238174
3482,0.009719003923237324
5406,0.0066867731511592865
9174,0.00199895934201777
5925,0.0058739446103572845
9103,0.9202255606651306
3366,0.9158909916877747
8185,0.46044281125068665
8188,0.007968166843056679
3201,0.2036062777042389
8695,0.10028485953807831
6112,0.4488469362258911
4394,0.2514288127422333
6613,0.01625116355717182
3396,0.39885520935058594
4048,0.08243020623922348
9724,0.11120046675205231
9457,0.008858111687004566
1334,0.69681715965271
2169,0.8846816420555115
7993,0.02297787368297577
2683,0.0134349400177598
1057,0.012013190425932407
335,0.5289804935455322
2663,0.1854742020368576
7524,0.03450780734419823
3033,0.0041453479789197445
3058,0.0576932318508625
9917,0.012000846676528454
4109,0.3471717834472656
3383,0.04282887279987335
5534,0.08329665660858154
5758,0.1251680999994278
5825,0.5087493062019348
3297,0.10643631964921951
495,0.08863773941993713
9528,0.01030927337706089
2934,0.5747359395027161
7301,0.37702152132987976
939,0.09561022371053696
1643,0.06015623360872269
7412,0.052853748202323914
2203,0.010859557427465916
7062,0.08289965987205505
8186,0.0846315249800682
6426,0.09540072828531265
4234,0.02418486401438713
9448,0.02520769089460373
6719,0.005178806371986866
6450,0.4729155898094177
5063,0.26729482412338257
2366,0.025325730443000793
2638,0.04637211188673973
4745,0.9689604043960571
4301,0.02841351553797722
447,0.05366435647010803
1170,0.08227357268333435
5633,0.024117540568113327
1533,0.0002750603307504207
623,0.015764255076646805
8449,0.26571863889694214
3737,0.006797206588089466
4357,0.2536599040031433
8582,0.019234808161854744
5966,0.09525030106306076
7290,0.03539498522877693
6952,0.0005070919869467616
514,0.3156672716140747
8566,0.5129788517951965
6424,0.18274162709712982
1775,0.01208462379872799
4177,0.06336784362792969
5170,0.02885746769607067
7005,0.05135238170623779
9498,0.019671356305480003
8435,0.24427111446857452
3285,0.30199170112609863
8091,0.003532583126798272
8730,0.7784128189086914
9602,0.00302370497956872
578,0.0013234823709353805
3497,0.002661674516275525
3134,0.6045833826065063
1894,0.0010872305138036609
2568,0.03854462876915932
7542,0.0013755076797679067
6709,0.005156524945050478
5092,0.010943473316729069
6726,0.31186577677726746
2646,0.012442421168088913
3541,0.11538130044937134
9428,0.4485970139503479
5215,0.004232363309711218
8866,0.04186223819851875
2028,0.9778438210487366
3486,0.01419986691325903
6452,0.003159384010359645
3443,0.3743157684803009
374,0.028195085003972054
1222,0.6754636764526367
6567,0.012899594381451607
5370,0.21094174683094025
4220,0.016068091616034508
9708,0.007100878283381462
5668,0.00016807514475658536
3933,0.014850333333015442
2307,0.07500465959310532
5834,0.9221896529197693
3944,0.0011436489876359701
3966,0.09723225980997086
567,0.7732375264167786
4943,0.3119305670261383
7721,0.00027937840786762536
5716,0.00412496505305171
5471,0.13023801147937775
2127,0.011993205174803734
3866,0.016974104568362236
7626,0.035628221929073334
866,0.00671897828578949
8442,0.5280039310455322
9354,0.0001574224588694051
5085,0.7789150476455688
139,0.4961460828781128
8906,0.01497677806764841
5777,0.5603193640708923
5585,0.02668168395757675
2545,0.00415095966309309
2560,0.17086012661457062
9408,0.00337998871691525
1020,0.18429575860500336
2813,0.3962518870830536
3416,0.6296119689941406
3983,0.013664770871400833
1115,0.51569664478302
7151,0.001182834035716951
5401,0.01168554462492466
5843,0.08856795728206635
4625,0.049143653362989426
5132,0.18307094275951385
9368,0.06449349224567413
5106,0.7317439913749695
6060,0.0035014532040804625
4200,0.011785765178501606
218,0.038952235132455826
6762,0.004412494599819183
9434,0.0006971907569095492
3719,0.0016311644576489925
2465,0.16290999948978424
706,0.5797830820083618
954,0.01627223938703537
4366,0.00854890514165163
6545,0.06373346596956253
4149,0.0004208894388284534
1667,0.08244828134775162
9975,0.08187898993492126
2092,0.3051685392856598
4442,0.23043689131736755
817,0.00010138736251974478
7888,0.09732182323932648
8345,0.9133739471435547
4302,0.007005715277045965
7829,0.5560221076011658
8549,0.10602744668722153
7709,0.0040309978649020195
1374,0.7761525511741638
5629,0.011026672087609768
3277,0.9768866896629333
7537,0.02844657376408577
736,0.024485843256115913
8596,0.035024493932724
7491,0.0016772504895925522
8605,0.006122229620814323
2525,0.06541328132152557
1209,0.06211915984749794
1699,0.6263037323951721
5071,0.0006949392845854163
1844,0.8193938732147217
9633,0.42634788155555725
4995,0.1252625584602356
8699,0.013255937956273556
7831,0.041870176792144775
3575,0.022732535377144814
757,0.00045809755101799965
6271,0.02075425535440445
2190,0.09994325786828995
7078,0.004120458383113146
7489,0.31023970246315
9283,0.007251557894051075
5273,0.3801025152206421
1676,0.006022054702043533
1502,0.6739083528518677
1798,0.33215752243995667
115,0.005049507133662701
1770,0.022011693567037582
2712,0.0005132843507453799
1034,0.0006137151503935456
8265,0.06259886920452118
6957,0.07740873098373413
7633,0.13877402245998383
195,0.7869031429290771
3211,0.15515290200710297
7588,0.017647704109549522
680,0.07441718131303787
9190,0.008813999593257904
1264,0.1304393708705902
133,0.04754529520869255
4392,0.03397087752819061
3530,0.012100129388272762
3793,0.002650534501299262
5961,0.007273953408002853
2664,0.019538795575499535
6664,0.009632978588342667
1448,0.07651932537555695
3993,0.01597592793405056
4621,0.00513274222612381
5603,0.06138342618942261
1093,0.08204825222492218
2500,0.7947564125061035
357,0.006832032464444637
9546,0.14388327300548553
3571,0.8059282898902893
5690,0.8892563581466675
2538,0.015347439795732498
679,0.03626018390059471
1622,0.043520208448171616
3381,0.007255047094076872
9400,0.003006474580615759
4224,0.9020293951034546
2572,0.05936672165989876
9530,0.10179796069860458
9732,0.002146329265087843
6980,0.1802450567483902
8080,0.0009907027706503868
6959,0.0029897214844822884
6047,0.6039766669273376
5544,0.03900996968150139
8895,0.07796043157577515
5492,0.004137502983212471
846,0.9017921090126038
48,0.10036060959100723
9526,0.04842274263501167
8538,0.061729803681373596
100,0.13436046242713928
8042,0.997975766658783
2867,0.0017035056371241808
4656,0.000985029968433082
1275,0.3687394857406616
3460,0.03869107738137245
252,0.0033759481739252806
905,0.9624690413475037
6040,0.013971093110740185
3587,0.5741528868675232
376,0.44662174582481384
7421,0.15001320838928223
1764,0.1861637681722641
5857,0.012010959908366203
2802,0.0015329550951719284
8644,0.17067815363407135
7797,0.0016722206491976976
4973,0.16186796128749847
6269,0.07557479292154312
9838,0.008900061249732971
9993,0.0007684986921958625
9327,0.04326556622982025
6561,0.0009064889163710177
8562,0.1359207034111023
3283,0.027365507557988167
4604,0.11073771864175797
988,0.41525357961654663
1128,0.07190758734941483
795,0.01826420985162258
2742,0.02993111126124859
7947,0.24087803065776825
3085,0.0020740870386362076
5412,0.000862768036313355
4822,0.010614405386149883
9697,0.03550521284341812
7309,0.5606009364128113
285,0.029436293989419937
5355,0.05979972705245018
4685,0.003543602768331766
1434,0.012066044844686985
9593,0.8409175276756287
8031,0.005999641492962837
1220,0.2986719608306885
1743,0.9944528937339783
3555,3.381501301191747e-05
4230,0.0604272335767746
3081,0.008256825618445873
6850,0.0317327156662941
5198,0.05531034246087074
6192,0.00038918666541576385
6435,0.2796991169452667
9854,0.006135012488812208
9026,0.00574892433360219
2201,0.018758051097393036
981,0.21056444942951202
7879,0.0011678021401166916
1098,0.004458362236618996
1593,0.2215050458908081
6314,0.5273785591125488
1172,0.05975591391324997
4548,0.011152408085763454
6581,0.10275349766016006
1416,0.12862856686115265
2067,0.21714787185192108
8204,0.01512979157269001
1505,0.0025768859777599573
3703,0.009123727679252625
1152,0.012006044387817383
3986,0.00022696262749377638
8808,0.28625622391700745
4780,0.9936309456825256
4097,0.01900527998805046
3985,0.004194329958409071
3916,0.25223255157470703
7674,0.01817193441092968
1175,0.8608097434043884
8053,0.018773291260004044
2836,0.0018850761698558927
1385,0.016692787408828735
519,0.5996057391166687
4589,0.16010724008083344
3735,0.048838261514902115
7504,0.3447153568267822
2972,0.02464541792869568
8046,0.001988702453672886
8709,0.3978855311870575
8050,0.9464924335479736
7989,0.7781857848167419
4603,0.004186353180557489
7924,0.008940747007727623
2751,0.6895920038223267
2360,0.3826131522655487
4916,0.35456719994544983
8908,0.12492134422063828
571,6.535429565701634e-05
8374,0.012490516528487206
1370,0.013788794167339802
6969,0.6829299330711365
3233,0.001131078926846385
7950,0.9948557615280151
1842,0.30768129229545593
5172,0.00507497601211071
6639,0.0054052588529884815
1512,0.024781450629234314
5210,0.31066635251045227
123,0.009732542559504509
8802,0.5179380774497986
8680,0.015177449211478233
2951,0.42858654260635376
3632,0.526296854019165
5347,0.03828039765357971
4416,0.014336720108985901
4228,0.0006276909844018519
7403,0.05232846364378929
7839,0.0017504016868770123
2087,0.06659999489784241
6838,0.008567034266889095
6161,0.010542264208197594
8536,0.02103067934513092
5438,0.0704723373055458
9628,0.1055813580751419
4259,0.005434912629425526
6089,0.00020116462837904692
2468,0.006821938790380955
6675,0.0014639671426266432
7205,0.0585356242954731
63,0.0009443779708817601
4553,0.0058656856417655945
6637,0.014027289114892483
7683,0.0001843245845520869
163,0.9156083464622498
1040,0.07630810886621475
9050,0.5204437375068665
8903,0.04756488278508186
8720,0.25352826714515686
8233,0.12193603068590164
6030,0.24442416429519653
6344,0.9528461694717407
6657,0.008845205418765545
3991,0.00014282258052844554
4028,0.0022920817136764526
206,0.0059332288801670074
3101,0.19003760814666748
5859,0.11502573639154434
7133,0.15674249827861786
6491,0.0021132396068423986
4712,0.06035205349326134
1159,0.28535977005958557
7992,0.017885077744722366
4777,0.2618873417377472
1736,0.10183125734329224
1160,0.21863169968128204
2062,0.7695667147636414
1439,0.9312755465507507
5667,0.025101197883486748
7212,0.0395355187356472
5430,0.07087964564561844
4465,0.0031458104494959116
5898,0.3992920219898224
8187,0.0015871654031798244
1044,0.000828482792712748
4119,0.00483313063159585
7208,0.08621712028980255
2497,0.3798675835132599
9678,0.0013915527379140258
2939,0.00718742934986949
4728,0.059076834470033646
6614,0.024538034573197365
683,0.013031861744821072
5897,0.02584719844162464
8884,0.6109341382980347
1352,0.46373990178108215
3003,0.05133197084069252
2312,0.010167262516915798
2992,0.1261397749185562
7468,0.060830432921648026
7782,0.4064311981201172
3433,0.2915797829627991
7886,0.002664416329935193
8288,0.001144549110904336
549,0.0007378720911219716
1338,0.019419550895690918
5288,0.043886296451091766
2337,0.006535551976412535
6825,0.0010917963227257133
35,0.043331559747457504
6065,0.191167414188385
9480,0.0030051427893340588
8543,0.014763100072741508
3510,0.047638870775699615
5407,0.6662017107009888
5169,0.01508643850684166
6625,0.26663291454315186
1355,0.10216875374317169
516,0.001963984686881304
885,0.21930423378944397
2954,0.0006673936150036752
9188,0.005166917573660612
5862,0.5788272023200989
6170,0.017854515463113785
4593,0.08878430724143982
8943,0.0034693891648203135
4260,0.9469136595726013
7962,0.019314199686050415
6243,0.9397497177124023
108,0.03627185523509979
7670,0.005072533152997494
3408,0.0043686144053936005
2305,0.03453570976853371
7642,0.0009458118584007025
9409,0.11267822235822678
1193,0.29334086179733276
8367,0.6963050961494446
8693,0.0012250334257259965
8372,0.029760075733065605
2698,0.01853674091398716
269,0.43407559394836426
173,0.4153956472873688
13,0.29069089889526367
1675,0.43484991788864136
1470,0.9976708292961121
5975,0.11483334749937057
9469,0.056635431945323944
7211,0.03780080005526543
41,0.6784748435020447
8685,0.009556848555803299
3884,0.006465183570981026
6306,0.0016992543824017048
5143,0.07844886928796768
8384,0.09857891499996185
5364,0.8722424507141113
9466,0.23470667004585266
9260,0.0007894431473687291
3212,0.04235813766717911
2901,0.5871524214744568
6519,0.1593310683965683
4007,0.012904433533549309
6007,0.0007370060193352401
9251,0.03904784470796585
7036,0.03296714276075363
6671,0.06674785912036896
5261,0.009977694600820541
6303,0.03611845523118973
1399,0.016354205086827278
6116,0.2970860004425049
8264,0.0007937740883789957
290,0.02257777750492096
1302,0.04882530868053436
8112,0.009896759875118732
7795,0.0008642960456199944
8524,0.7489252686500549
9795,0.005120618734508753
6955,0.00700361980125308
5689,0.007001083344221115
870,0.055037181824445724
2842,0.0009997973684221506
4540,0.001288580591790378
1433,0.059330396354198456
2505,0.33768025040626526
5421,0.002960222540423274
6920,0.1533210277557373
5379,0.0015843071741983294
913,0.643044650554657
8735,0.29258209466934204
2981,0.016671057790517807
4891,0.005410211160778999
262,0.9762715101242065
7903,0.046561453491449356
8076,0.24349620938301086
8682,0.039599932730197906
270,0.5155842304229736
1195,0.010135477408766747
95,0.01947230100631714
3831,0.019652234390378
2956,0.3949570059776306
9082,0.0152813121676445
5535,0.0007772456738166511
2596,0.021850289776921272
3911,0.3502049148082733
2790,0.41442546248435974
5656,0.28000950813293457
8974,0.02727063186466694
3913,0.008097726851701736
2122,0.025609951466321945
4305,0.04469241946935654
2611,0.10946885496377945
1200,0.021880684420466423
3603,0.0483129657804966
8779,0.008294668979942799
9459,0.24278156459331512
5469,0.007768270093947649
4354,0.1598222404718399
2164,0.024211863055825233
1906,0.02096102014183998
8900,0.08723948895931244
8679,0.08588894456624985
2407,0.0006539196474477649
4897,0.006437168922275305
4727,0.9209035634994507
2707,0.0025320551358163357
7922,0.016243381425738335
9394,0.003479528473690152
5241,0.018328912556171417
8212,0.018362438306212425
3629,0.22750285267829895
2412,0.0022267161402851343
2945,0.0005681219045072794
6716,0.04466959461569786
149,0.1390102654695511
1718,0.07208670675754547
9257,0.8140058517456055
3658,0.0005690413527190685
6640,0.00646510673686862
4422,0.06364158540964127
3325,0.9242520928382874
702,0.23574821650981903
9779,0.08714686334133148
6159,0.011260991916060448
4862,0.01899954304099083
1094,0.07251156866550446
3050,0.01654321327805519
860,0.6933167576789856
4293,0.6063076257705688
7451,0.0233176089823246
7590,0.014850689098238945
9051,0.17529048025608063
5180,0.0019274289952591062
3969,0.09890856593847275
4518,0.0037613019812852144
7410,0.016065092757344246
8851,0.6585022807121277
276,0.020928427577018738
9983,0.1353609561920166
5880,0.000466334808152169
5363,0.06869296729564667
4387,0.5819587707519531
4788,0.7262422442436218
3798,0.039148639887571335
6208,0.12626415491104126
5403,0.005947648081928492
301,0.02109191007912159
3356,0.3494521379470825
5497,0.1607341170310974
5562,0.6581521034240723
8385,0.00545847462490201
1229,0.0027341062668710947
188,0.02902861312031746
3037,0.021643226966261864
3367,0.18420325219631195
8401,0.0061279539950191975
3644,0.9380306005477905
5076,0.010222004726529121
354,0.0017228869255632162
6249,0.25033873319625854
1816,0.030272049829363823
4664,0.0982222855091095
5841,0.02022257260978222
3464,0.6765657663345337
2811,0.006606308277696371
5704,0.10125035047531128
5302,0.013562474399805069
7123,0.9512479901313782
6976,0.3233022391796112
2069,0.067315474152565
2959,0.00017608204507268965
5455,0.0037303054705262184
3406,0.017591776326298714
4570,0.028678415343165398
4152,0.16280925273895264
1004,0.06322219222784042
4620,0.8776789903640747
4542,0.028628498315811157
5286,0.8858232498168945
689,0.9521239399909973
8469,0.18274278938770294
6861,0.005277176853269339
3614,0.026322804391384125
9651,0.006102167535573244
1295,0.03176339343190193
9673,0.004532862454652786
2450,0.9842453598976135
5463,0.03570707514882088
5383,0.0008334518643096089
8040,0.0002496596716810018
2153,0.4090960919857025
8060,0.004046639893203974
4961,0.001011587679386139
6699,0.013143005780875683
2290,0.0006811129860579967
9499,0.09480550140142441
3664,0.03161509707570076
1791,0.00645702239125967
2542,0.988713264465332
6764,0.689188539981842
9532,0.10366202145814896
326,0.3376305401325226
7548,0.0037872400134801865
3392,0.09613540768623352
1895,0.9434918761253357
8383,0.17977027595043182
4596,0.23316676914691925
8337,0.08728133887052536
5086,0.4654932916164398
5309,0.058375727385282516
3565,0.1901395320892334
4067,0.03741186484694481
5984,0.01685049943625927
5429,0.009359431453049183
6355,0.9646956920623779
6539,0.001751828589476645
2942,0.007341388147324324
8347,0.15087024867534637
