ID,Predicted_Results
1157,0.0887633689147459
5211,0.042089433294404725
2647,0.12439791496921286
1455,0.13397264940686363
5163,0.06331545326401238
8148,0.355392202452051
3750,0.240037306013525
6506,0.5448234554650195
9517,0.1396299988048802
8961,0.10745047514608459
7024,0.07560045921717978
9015,0.6275882658074633
8211,0.054500459346196156
5655,0.15810311553083853
4544,0.15146594895606472
2385,0.07789457965060693
3877,0.05151834046801118
1015,0.1949192257941689
9631,0.08964546243715359
9930,0.09766908432969576
4182,0.062263067100461436
2636,0.2743925961328873
8688,0.1313646099530182
1095,0.046556517490627995
8703,0.19157165841586773
187,0.3851151484746482
2508,0.1840219636583022
6851,0.25703874166068513
3770,0.21070775724710208
17,0.8033805318709566
5350,0.06823186358702299
4020,0.0473797335259718
1634,0.21585260438699508
122,0.12409128028748673
9112,0.10407074312794408
5466,0.29703892296024986
9653,0.18177807489726883
5972,0.030276933997117075
4868,0.09348370684434466
7059,0.4809994182534976
2291,0.09159569867515002
6375,0.08205707560321478
6115,0.31166839543655006
6365,0.077480799669048
8550,0.0351279453190855
4931,0.12422177696010006
3100,0.3936648142150862
7718,0.1292702234495887
9200,0.22824079712868736
3243,0.10908253043285328
933,0.23816676960852198
1428,0.7443609520949115
8308,0.12204109098050812
1091,0.11319390957800446
171,0.3905354043052375
8565,0.5703709581498938
4056,0.5267722903182881
6291,0.07528121074006458
2435,0.8398115519254339
4627,0.08295469432406119
7990,0.10801933525955071
779,0.032531505101143915
8865,0.09555747404411197
972,0.03580879022342717
1165,0.1819101982051152
2470,0.12705438016864015
9306,0.6384098800104698
6439,0.24487717949246898
4154,0.7208268447891416
4536,0.1741704217902525
4668,0.7243230625442524
1966,0.22090457004328512
5272,0.3356494158698071
3338,0.6353172254134156
4920,0.25007618336079906
9576,0.2033270528073215
1462,0.06881710958263422
8461,0.734618820720834
7452,0.1454510240688841
2202,0.21796915292381172
1870,0.09964096614181349
3448,0.13105867534772783
9258,0.13968443482940024
1351,0.21456090565949185
7867,0.16277423709179245
9256,0.6974203336311626
1260,0.11322263581819374
4039,0.28012916564266077
6242,0.06894448501383289
4856,0.0493803950809919
3246,0.5433534595392532
4126,0.06189892984696274
5568,0.059539033108632095
4326,0.25970749174517016
932,0.0647053339158673
5149,0.17983574951795683
9371,0.23761883802755615
5054,0.11663130643845078
8738,0.06500138921039801
6688,0.10971208416065759
7800,0.11780721870967464
8106,0.15556031857035948
3173,0.1950341471301478
8603,0.03731876977851882
1519,0.11716028796310979
4595,0.11369776684992511
8357,0.13702253831378078
1356,0.11041744819935602
7071,0.14322820979403922
2964,0.19747516172436488
8671,0.1279651993735539
7954,0.14774127198621034
7003,0.09422717593247518
7521,0.17584039326771103
9790,0.11194526858852265
4328,0.06848401942733279
8611,0.09685540958258834
9657,0.07006142890505102
8262,0.08748858366057237
8044,0.20765502345174847
7033,0.12824373109696435
1249,0.043995087061218255
3015,0.29497106898162945
5891,0.1171871821632945
5101,0.06939945607539331
5052,0.13915014562545747
6811,0.3967695327799936
1474,0.11427925199162174
9809,0.24077429914372603
7400,0.3160783733724148
3954,0.0796351664262143
4724,0.1074213493466164
6911,0.33679290698184516
644,0.3285007028378077
7685,0.12419267706945239
8535,0.03981937528289552
7567,0.20454587653125503
4950,0.06728515199412358
8177,0.19270144913460027
2834,0.14132966794293644
5566,0.19917354680000432
8483,0.16844982471740935
7247,0.08210156987083354
7122,0.08454086305438469
1856,0.28284091511129217
2728,0.04420007612725953
815,0.06665967679823204
3739,0.2717006907702075
5486,0.08943388979672719
6907,0.1873046179200241
9293,0.26919199960793205
7440,0.18913201284158632
7650,0.12320359119694943
4255,0.0985359733378996
3816,0.15739506287276173
882,0.5373474240686089
9155,0.06522518536090342
7657,0.1519543046780347
4064,0.2586164065487542
701,0.1823041470074162
5200,0.06501566788898566
5001,0.1688189864618178
6177,0.34930694758675707
4424,0.12830240038489918
999,0.08943450028590773
5706,0.157576775139147
4930,0.12612461751307816
8074,0.09005122432901655
824,0.1235281833210342
6277,0.3074872825856509
4463,0.04053809030749707
337,0.1456017496172528
1532,0.04905024107509115
3374,0.07571358127155349
3441,0.3814726135856647
2167,0.11847901663804183
8669,0.21619951388729425
8272,0.06908543448079538
524,0.12395561905881215
7790,0.2074244001284258
3641,0.23538051380190836
852,0.15663856093213166
6684,0.31185140327575095
4759,0.09596013594047595
8013,0.038961377674918266
7292,0.11603028426609972
5223,0.11708751650112027
7384,0.18826988265487427
633,0.2067435755480606
1054,0.35752942126777565
7436,0.8789657803816527
7845,0.04538414121517584
7843,0.36049457551604225
5046,0.4478625196188566
1113,0.11027947746112009
7623,0.3947030727826838
3679,0.09232155196085437
40,0.10233271048857759
8872,0.0942658880852684
372,0.09639753842479391
7149,0.03201783614664899
8854,0.21443486959065383
6436,0.05796458075298858
8156,0.03631895837429396
6550,0.026887213929201122
3449,0.17558184191664702
7522,0.2565506416486039
7538,0.15992852328499188
7034,0.15949355841646998
8492,0.09744790161287287
3382,0.7347260706279384
8608,0.176703888337465
573,0.04188051157788259
1851,0.06743323114247149
6388,0.18551648150808261
8910,0.07492655364009826
8196,0.7158604068725729
6091,0.0572469282879269
9451,0.3793874872720975
4279,0.22274501100627686
8945,0.0851791809007215
204,0.15237869920940947
9903,0.1008804583239307
8698,0.14395087551396027
8599,0.3327701489391461
4283,0.4445627106024091
3736,0.12403402511039797
9017,0.08738223529972715
983,0.03215112076897632
5209,0.1669758685176853
7817,0.07256590450970214
9111,0.13497292194310312
8467,0.2109495860009108
9314,0.22110657161332162
9443,0.0437631926760936
7901,0.38617699824955554
1872,0.09461727931320622
1112,0.3688746398753011
1320,0.26605167960013104
1026,0.04953226872037941
6881,0.10868255717318809
6608,0.4227276584686293
93,0.10498062436407421
5451,0.07111028113241444
8935,0.16915092635769
4910,0.09341602389329132
1426,0.158824368395775
2460,0.7075200515606398
1625,0.12541736117786115
5608,0.8008082441023288
674,0.11425565066112052
3149,0.20878249563636586
987,0.23312442810170075
5775,0.14439165981318686
5354,0.13464521327798695
7103,0.23537118372475938
8184,0.04360531055049102
6486,0.07285044310613163
7055,0.038407726412504346
7999,0.6582580245629226
2619,0.1403367229472064
5186,0.3612748310812881
986,0.07665356709558643
9945,0.10942856266313696
5015,0.1850477881044074
2179,0.38402186809160105
8784,0.12597070327590526
9384,0.09172162614945599
8164,0.5962649330555557
9754,0.2539360252218544
2459,0.07731680638901665
8727,0.22965284773940672
1424,0.09073002721368933
1544,0.08996088838191776
3661,0.055797132982036465
6279,0.13951730866776182
5919,0.22613202099030208
797,0.4995666321413764
3636,0.129481134793111
4946,0.12830838756148183
6635,0.2853559836480971
2825,0.25569023758865844
8175,0.16789904239011938
3495,0.16379650055599332
8991,0.09028265673540181
4478,0.5704349390891784
630,0.10725233205729308
7594,0.12736595414260551
3685,0.08275608650202482
900,0.0904586606116308
9287,0.11198073796996082
4198,0.7408993828604961
6391,0.17220273939981875
4175,0.749494173702365
9464,0.08262739015955682
3231,0.03834680805242937
3563,0.0887238714935973
5679,0.13372833394948636
534,0.10168555018837747
1865,0.448077727736563
3970,0.05642758159702454
3768,0.12048420141284646
4481,0.10293223813751728
3628,0.07404686046918692
5651,0.22041229465005222
3114,0.04138088246625766
5977,0.1870805597849109
8201,0.6943999124932109
4262,0.07850210568037783
3808,0.11137303605361033
2831,0.21162085864407057
9828,0.057162717391943105
3437,0.10651097851336921
1885,0.04816021792172102
1880,0.13410841689053024
2608,0.07440736131124179
8247,0.05409264258396312
2483,0.1612566024292738
6256,0.763915207216082
3404,0.2430922509643264
4525,0.0873436334086353
3335,0.0321782610803818
8277,0.11030459015079737
6073,0.06787860614770592
9065,0.3126937036235761
2443,0.05423503961832777
4484,0.30283568180670684
47,0.07814766059549773
345,0.05956801039260481
844,0.14760777676079362
5710,0.16049215892021018
1109,0.11959586102254276
9768,0.18112973635787485
5043,0.1668779743803835
6755,0.05404998539829121
5035,0.06260731909306659
6417,0.14200991474531635
299,0.14098570687491255
6246,0.10635437112932922
6166,0.6253623031576502
2539,0.18037337139924492
6963,0.21058572504819384
5260,0.43579845256564664
7030,0.20718361245420897
8681,0.09974664272349776
6830,0.15818091117374128
3898,0.17684531709534834
8111,0.1597154297812219
763,0.0919373073478562
4025,0.08715415650213341
2010,0.7178179743507412
7777,0.0633517254570395
7761,0.06732340083629536
1595,0.16064139418376316
9998,0.081608454632278
1162,0.26928788856488906
1331,0.03725620783166587
4707,0.17997496434848667
4641,0.24009160544558078
3106,0.049739125244047395
4393,0.44960152913951984
8257,0.3513268195326361
1233,0.39001415875528594
3797,0.06223653204354083
9168,0.06097221156206549
3907,0.15716738618297132
3620,0.23020642414149317
5873,0.04508975237495756
198,0.14827368389955317
4552,0.15047725016975444
6191,0.27530806734972685
3989,0.16675620464478078
3358,0.07735930909972487
1957,0.2223216575955546
4361,0.0327623696511486
7939,0.11620226632754001
3482,0.06443132235310053
5406,0.14717184784419468
9174,0.07754260781895904
5925,0.08246604512285281
9103,0.4778771459490097
3366,0.6637790268866075
8185,0.4426981751765319
8188,0.15346997512133004
3201,0.10567897806695353
8695,0.22484276311187099
6112,0.09545214594118778
4394,0.10000359026098457
6613,0.3156433286493
3396,0.16816265653183077
4048,0.10896404229303919
9724,0.13722713245417476
9457,0.12232779810938335
1334,0.4360451007731655
2169,0.7215200078405045
7993,0.18360288285934706
2683,0.0818127907555643
1057,0.052372730279912
335,0.23321309869758358
2663,0.36585845260039124
7524,0.11887093886507377
3033,0.12270501392240955
3058,0.09977081407786538
9917,0.13351189504176145
4109,0.30806616794691555
3383,0.16102760385779985
5534,0.17614135358351438
5758,0.10256149807040502
5825,0.4084952712293244
3297,0.18439970877578984
495,0.24675826738010695
9528,0.10109723297669126
2934,0.560181897394227
7301,0.3453257324641482
939,0.21873302897286312
1643,0.17133002412970896
7412,0.14438292081004042
2203,0.10598079553746556
7062,0.18433254923170697
8186,0.19688942160578024
6426,0.14711488827810568
4234,0.16008482863179024
9448,0.18149181982771465
6719,0.07091658270323845
6450,0.562542473571487
5063,0.2898369929151789
2366,0.10307724644786519
2638,0.1670653462079008
4745,0.5607253730734095
4301,0.15870026039925939
447,0.14999239910917125
1170,0.12210885477391174
5633,0.1582239206471097
1533,0.110697135897495
623,0.10080463149736892
8449,0.4201094906310444
3737,0.08661385862769569
4357,0.3568389720514407
8582,0.09090317771676741
5966,0.11018376548812639
7290,0.13334402002407145
6952,0.10063579183989506
514,0.31572760960050444
8566,0.30693443526694386
6424,0.2359914969014114
1775,0.0701453392468105
4177,0.24545978618531303
5170,0.06416391921589741
7005,0.3344253833639472
9498,0.07086265198918869
8435,0.1371766034771155
3285,0.522357676976559
8091,0.11078801302189935
8730,0.4671837184669222
9602,0.0731029581116898
578,0.04422257812320185
3497,0.039774216162802814
3134,0.22314332971975337
1894,0.056667270159761945
2568,0.08525660114676116
7542,0.029526969367318304
6709,0.10231623661536994
5092,0.10157895026398693
6726,0.35098665267750745
2646,0.06605056447080976
3541,0.1907328054769855
9428,0.19378638227018202
5215,0.1666577434585638
8866,0.11569701837493547
2028,0.7999408396722432
3486,0.18775362986726915
6452,0.11299587018699994
3443,0.2243722318068866
374,0.12726111590727818
1222,0.1814033995835521
6567,0.09652598181715329
5370,0.5124049277291484
4220,0.06980372008139922
9708,0.10602588873923674
5668,0.046612355363862455
3933,0.06649888984042092
2307,0.20777231917812136
5834,0.6030187851456184
3944,0.0973388353222139
3966,0.14429781552514015
567,0.7952666349144354
4943,0.1690179891075537
7721,0.056712901493135216
5716,0.040132336799486586
5471,0.1041220331331456
2127,0.10494968405775316
3866,0.04530313583843565
7626,0.1406155736577273
866,0.06942563134285128
8442,0.12516299843696455
9354,0.07844050646367659
5085,0.548660187136958
139,0.6256933569984079
8906,0.10774494054965174
5777,0.3413781246979448
5585,0.09388629569451441
2545,0.09076853258112848
2560,0.16770200890264408
9408,0.06449961846103304
1020,0.2966778660588222
2813,0.44084826824570555
3416,0.2656295592961814
3983,0.16156437260382814
1115,0.6138550447144391
7151,0.17497650508822707
5401,0.13913820893487247
5843,0.135221135751526
4625,0.12454366261825923
5132,0.2719858724101617
9368,0.23063384971638334
5106,0.7049422467527109
6060,0.06390965920791299
4200,0.1341267452974372
218,0.14897194025786564
6762,0.08554990014464557
9434,0.04785241576885378
3719,0.031312177133099986
2465,0.21705657171915782
706,0.29996069737752107
954,0.14802528034971357
4366,0.08214267004557653
6545,0.48240744635862426
4149,0.0622981423258637
1667,0.21052992041114693
9975,0.1291281654049348
2092,0.36628634996046194
4442,0.1405411132667891
817,0.032978218847856164
7888,0.09674433771684561
8345,0.7340976022763107
4302,0.09107714519147438
7829,0.36088719518110435
8549,0.41040152281828035
7709,0.11003123894383515
1374,0.6170318641048249
5629,0.10785846398145445
3277,0.700157522397164
7537,0.1470471682862336
736,0.09557102181404696
8596,0.18287349132657965
7491,0.07378587464129036
8605,0.05551497572611113
2525,0.13783869582631555
1209,0.21320745535008423
1699,0.3876267409646544
5071,0.04984468079666698
1844,0.21810561661436975
9633,0.32670936050279215
4995,0.18378329900912013
8699,0.11443473806907632
7831,0.11826977257402918
3575,0.09022845476554031
757,0.03179602186322317
6271,0.10968251361278297
2190,0.12626171733369299
7078,0.07625321087782731
7489,0.32372452450670597
9283,0.12704092224129238
5273,0.32503621342209593
1676,0.04903856605160831
1502,0.20171003514995148
1798,0.6062576104059206
115,0.058908896852053326
1770,0.07287240949534675
2712,0.05377457917331483
1034,0.05803160674383498
8265,0.1689665892474872
6957,0.199577016573609
7633,0.3563128798791169
195,0.29992178519638857
3211,0.3382193503779401
7588,0.17222169654715436
680,0.07148948425117717
9190,0.1497829403574336
1264,0.23753350401758097
133,0.16272528774937664
4392,0.10852989123783935
3530,0.07475486236618133
3793,0.07088689978427722
5961,0.1346045291781745
2664,0.11985440827323607
6664,0.07058896715565657
1448,0.2666841071302508
3993,0.10307694082031905
4621,0.09826514191136308
5603,0.24002659278780047
1093,0.16268433718806743
2500,0.570383773893302
357,0.09390417223992596
9546,0.3535267548147618
3571,0.579754885430023
5690,0.37933603701263835
2538,0.07672848327821269
679,0.10566417887358763
1622,0.1452585760117987
3381,0.11508131577353094
9400,0.08482604381492613
4224,0.46634033464665686
2572,0.16822670647104693
9530,0.09822306913409683
9732,0.09280479604587895
6980,0.2155659216460726
8080,0.04763736629241197
6959,0.07262885286590973
6047,0.37108327251442885
5544,0.14763280888520688
8895,0.3054551132396695
5492,0.11089018573328328
846,0.6138282297710522
48,0.2512959730162652
9526,0.22766835571797125
8538,0.14194415398389232
100,0.15418131461765738
8042,0.8805784615969644
2867,0.07711846672516597
4656,0.05526927160130332
1275,0.1442403724675456
3460,0.06697108550734904
252,0.04281567329672247
905,0.7141086894989195
6040,0.08145433582239818
3587,0.6589748889882887
376,0.23444407191805905
7421,0.3702989329120863
1764,0.22800179346361552
5857,0.12620461746767436
2802,0.07850179760538822
8644,0.23730075235856166
7797,0.03955989076961522
4973,0.3569549049444478
6269,0.2482193658139112
9838,0.06311291809851345
9993,0.06343047253241194
9327,0.11924503846612394
6561,0.03495067293675538
8562,0.15806740395935334
3283,0.1441766687930374
4604,0.13580664935133063
988,0.25797044046079726
1128,0.23461461251642468
795,0.13713489931941877
2742,0.135000190017998
7947,0.3128217705407961
3085,0.057753983895974526
5412,0.04021642564871601
4822,0.1325478192532685
9697,0.1789556547407592
7309,0.46302883877879714
285,0.07081143662735197
5355,0.20245769902609514
4685,0.04102204764546437
1434,0.295124215304004
9593,0.46443578171034416
8031,0.14384044030124085
1220,0.26768108733067975
1743,0.7843287695916135
3555,0.03676803103623214
4230,0.13026042102207544
3081,0.08335120061697805
6850,0.17562799461468373
5198,0.1341559508102743
6192,0.033067604945668225
6435,0.3815021415460722
9854,0.08344309374603222
9026,0.08501750971019525
2201,0.07372423823537914
981,0.2097933273284761
7879,0.07564399187933743
1098,0.04954469843481944
1593,0.3355235536041967
6314,0.2810137344104584
1172,0.33436266600671527
4548,0.19751848567112182
6581,0.12926277982966627
1416,0.13360728617399123
2067,0.27007269282280655
8204,0.07858711074256274
1505,0.050556756180017884
3703,0.06020170081836667
1152,0.06749871656307413
3986,0.029480069621755665
8808,0.32537452488767077
4780,0.7866212848396077
4097,0.0740300115251186
3985,0.04530753747703678
3916,0.2514898620449328
7674,0.18775490088995264
1175,0.26810163552252575
8053,0.2052707915596698
2836,0.114345097917995
1385,0.13502299557272418
519,0.40607626140521946
4589,0.3134861819213231
3735,0.241221577524258
7504,0.3331879079625065
2972,0.1232628528212089
8046,0.11918434271364169
8709,0.3689957373189783
8050,0.7327592637457357
7989,0.5161248990568895
4603,0.16111965056658034
7924,0.07199821099903926
2751,0.46212148734011665
2360,0.18253081116658676
4916,0.17331156782025145
8908,0.11496819026534197
571,0.03157130794205333
8374,0.08966226591875162
1370,0.3735682694247092
6969,0.6468336663723998
3233,0.04442124327212452
7950,0.8022334116083301
1842,0.29689031806713156
5172,0.05221188328164386
6639,0.10473144695984206
1512,0.09532265721661994
5210,0.19852501067108
123,0.06326259146114131
8802,0.48791877511658227
8680,0.07177967498717518
2951,0.1867514195545745
3632,0.2169731823356656
5347,0.14451979867087156
4416,0.05172289668873641
4228,0.10862489087408954
7403,0.07394581106627819
7839,0.0920430780921272
2087,0.12397890093598045
6838,0.08133608253187363
6161,0.09176299241475439
8536,0.10316319318721412
5438,0.12862043973854798
9628,0.2679588365705738
4259,0.046308065537687494
6089,0.03249590246123802
2468,0.112820519870158
6675,0.10406592293222106
7205,0.18505701855989481
63,0.05159477412765053
4553,0.0798926732778255
6637,0.04118755114124522
7683,0.03375079626619815
163,0.7613186092928788
1040,0.16233489812864563
9050,0.17505652414288966
8903,0.13743654485757348
8720,0.24556490293526637
8233,0.14541605707689867
6030,0.1662819706511195
6344,0.43585859765905927
6657,0.15148462690335093
3991,0.053254661460051166
4028,0.08069444168973379
206,0.0874676822329053
3101,0.1373394163465674
5859,0.127897687534858
7133,0.26154719660910114
6491,0.04174585324377587
4712,0.15916592048233677
1159,0.49584583079523054
7992,0.18678811121361585
4777,0.17795006832430907
1736,0.23575196711637877
1160,0.25959924247886806
2062,0.3849115108876257
1439,0.6768616594663273
5667,0.1499069622262986
7212,0.1894064359353302
5430,0.2323573073717084
4465,0.08020490499257107
5898,0.1537441117843703
8187,0.05586830329066135
1044,0.0433992206509812
4119,0.052263593871399554
7208,0.06078939805215288
2497,0.5344386625105615
9678,0.08060681965911841
2939,0.07700518904476546
4728,0.04947245549749455
6614,0.050737396568064044
683,0.14818961169558506
5897,0.09624603602814724
8884,0.30963789303405354
1352,0.6131422116377095
3003,0.17908457173524908
2312,0.12056104604816022
2992,0.4241958134150574
7468,0.26826845113597664
7782,0.21041741283096754
3433,0.178639186374908
7886,0.06368977095980882
8288,0.0824035402125329
549,0.058639072938952916
1338,0.1623887385184346
5288,0.08267066318139309
2337,0.13737311994245324
6825,0.04057587787167427
35,0.0810134316508809
6065,0.2406916108567515
9480,0.04046217203804719
8543,0.21664562753273395
3510,0.1335366817580136
5407,0.5881877465305486
5169,0.07236347221311162
6625,0.5032248724834185
1355,0.3045750201611413
516,0.04278067604407533
885,0.2357257487051822
2954,0.035875481512524524
9188,0.07602155804197769
5862,0.41323177842193304
6170,0.06874423797995101
4593,0.15307324042655115
8943,0.10646777798144251
4260,0.6293650540684417
7962,0.19480591778373424
6243,0.5182137852142468
108,0.13958792591103553
7670,0.0687052247445066
3408,0.036469694776433595
2305,0.06982780175869563
7642,0.035390748227022394
9409,0.2288241332925362
1193,0.14149196376376424
8367,0.16613442372956677
8693,0.04842910213253874
8372,0.2121405879022135
2698,0.11642001306587568
269,0.19150027075758233
173,0.49901460526304003
13,0.19724293310357252
1675,0.25156713770779116
1470,0.8890170654614861
5975,0.2521203388553392
9469,0.20135626740047738
7211,0.099059342705817
41,0.2401112004694937
8685,0.08934071759883021
3884,0.11681516146757669
6306,0.08162727035717221
5143,0.21015011168984818
8384,0.15762734131285336
5364,0.5067026600710893
9466,0.22903084920053637
9260,0.0876375416761289
3212,0.1922018174659207
2901,0.6324743393868245
6519,0.3663640685182439
4007,0.09710513103469555
6007,0.04895347031556375
9251,0.12844543028481825
7036,0.11974087319194748
6671,0.17455460279889742
5261,0.08601294031648786
6303,0.07586271384392712
1399,0.18828238496875968
6116,0.1535427074125555
8264,0.04830840799411853
290,0.0554454375928493
1302,0.0974475779701333
8112,0.08840044172300243
7795,0.05785980294314601
8524,0.5200055312804449
9795,0.05634727457658839
6955,0.06003730329579329
5689,0.16643412350125697
870,0.14130379280157054
2842,0.04449351086877111
4540,0.03845263725081703
1433,0.16751949718968856
2505,0.3918175602773176
5421,0.08050277940866882
6920,0.15239113500961904
5379,0.07330261075841779
913,0.34473892211593893
8735,0.34965360109822546
2981,0.17422623065328077
4891,0.09671665705416212
262,0.6803966933521551
7903,0.08626098103764865
8076,0.2519792750708035
8682,0.09752944780068522
270,0.3244218358631318
1195,0.0696101808030858
95,0.046741107983438265
3831,0.05797765375341838
2956,0.5343124816917469
9082,0.23711178951452516
5535,0.05069769994523
2596,0.12987236405582725
3911,0.3435173717527262
2790,0.36374770907726894
5656,0.2904754189285417
8974,0.08246158988526255
3913,0.08063301738601984
2122,0.08122186273345722
4305,0.08064434966083307
2611,0.18847508259418347
1200,0.14223746477952098
3603,0.10045567048397239
8779,0.09839561646483229
9459,0.1514286726455485
5469,0.17450264389608566
4354,0.16175241714796224
2164,0.08058790866996252
1906,0.10916864096392512
8900,0.09820491914206728
8679,0.11918149869547819
2407,0.06358303316219939
4897,0.11761010069582435
4727,0.5947791207871428
2707,0.07243775458051488
7922,0.1070235310202083
9394,0.1048954744780878
5241,0.14898121538006148
8212,0.16512166361321945
3629,0.300215283366119
2412,0.04659430255069933
2945,0.04189766548058643
6716,0.2884689309383618
149,0.29403502161390566
1718,0.2926822891975628
9257,0.2581856214412862
3658,0.030369494426051535
6640,0.1258721377925124
4422,0.1504476579007755
3325,0.4286528041665593
702,0.27005797885533717
9779,0.19151913981947064
6159,0.10334103332355198
4862,0.10118586409524773
1094,0.11567840903692607
3050,0.1078440495582195
860,0.45076874407342443
4293,0.36097789006799014
7451,0.1159216406569126
7590,0.17216504784084835
9051,0.1956949274286069
5180,0.06003856350141453
3969,0.21192631930816153
4518,0.11773778228113387
7410,0.10550909305031593
8851,0.6675147489910129
276,0.06847078650696416
9983,0.34304166713084644
5880,0.04233019978457646
5363,0.22217013679484812
4387,0.45607640155900986
4788,0.20996575243173918
3798,0.1313156231312878
6208,0.0802036031924384
5403,0.04529695386293943
301,0.07956818148158452
3356,0.2223312846951147
5497,0.21799063793301163
5562,0.4770459636190358
8385,0.051996070611755624
1229,0.05116285326551273
188,0.11618280201427263
3037,0.14472630551583443
3367,0.12604137777926794
8401,0.1251871070563196
3644,0.5715932278976593
5076,0.20410781596841546
354,0.05966309726824259
6249,0.2792526617728189
1816,0.11795786192800768
4664,0.1709598948839372
5841,0.04902435847842538
3464,0.35830033968891956
2811,0.09882139614630359
5704,0.34391622893960977
5302,0.06921971884008728
7123,0.562614121065793
6976,0.27230672666979094
2069,0.21616189854320153
2959,0.03271562598368242
5455,0.1003296303209808
3406,0.09950341566787703
4570,0.18946060776317397
4152,0.3249839814575856
1004,0.14926510977606702
4620,0.4106593636555586
4542,0.15085897132495174
5286,0.38181395710002664
689,0.7266090395173481
8469,0.1369627632576111
6861,0.16988098817482156
3614,0.08991269847712262
9651,0.038420106935214124
1295,0.09259562228101913
9673,0.0656465579010058
2450,0.6621293092550566
5463,0.16963950002268155
5383,0.11881636450849303
8040,0.07831825968958155
2153,0.4789363306784899
8060,0.06485387312196284
4961,0.04849735803971854
6699,0.1292590522723768
2290,0.07616721302127911
9499,0.18684642387163716
3664,0.11469556304546857
1791,0.08751497503212698
2542,0.784621798144594
6764,0.4325404152720465
9532,0.2488226510382619
326,0.22722012376109016
7548,0.10376156464207763
3392,0.24296781993605945
1895,0.6756518669892684
8383,0.12369831908359485
4596,0.35710905695318873
8337,0.21893128121497285
5086,0.28512778198375366
5309,0.15453128823804455
3565,0.5365127477628409
4067,0.11655241593551488
5984,0.10906645237980997
5429,0.09859272590941423
6355,0.6581041521383949
6539,0.060662338261042066
2942,0.08555207767296635
8347,0.40061893228573886
6225,0.04258640532620261
435,0.1577198140377127
9292,0.12954348116783498
1802,0.1780856758512306
5237,0.31449951347256017
8776,0.11916643978571928
9450,0.03806378335105007
3858,0.3200507127821049
3961,0.3570333386338417
9863,0.032840701801032754
5437,0.13315670768480095
9020,0.11387266207020041
4991,0.1693309060631066
9284,0.16864621125165594
5676,0.06710814085235756
